,lat,lng,counts
3842,37.2513,127.0777,1
3843,37.2563,-121.0,1
3844,37.257,127.1144,1
3845,37.271,-79.0,1
3846,37.2983,-83.0,1
3847,37.2718,127.1356,1
3848,37.2859,126.9864,1
3849,37.2876,127.0081,1
3850,37.2886,-121.0,1
3851,37.293,127.0161,1
3852,37.2974,126.8537,1
3853,37.2982,127.191,1
3854,20.2117,-87.0,1
3855,37.3555,126.9413,1
3856,19.5757,-99.0,1
3857,37.4777,127.1852,1
3858,19.7047,-103.0,1
3859,37.4565,127.002,1
3860,37.46,126.6448,1
3861,37.4614,126.6401,1
3862,37.4642,126.7502,1
3863,37.4704,126.8764,1
3864,37.4727,126.9406,1
3865,37.4791,126.9421,1
3866,19.79,99.6997,1
3867,37.4861,126.8743,1
3868,37.4929,126.8682,1
3869,37.4957,126.7523,1
3870,19.6921,-101.0,1
3871,37.5119,126.7682,1
3872,37.5133,-77.0,1
3873,37.5233,129.1215,1
3874,37.4395,127.1769,1
3875,37.4334,127.2438,1
3876,37.3596,126.9317,1
3877,37.3972,127.1113,1
3878,37.3635,126.9232,1
3879,37.3656,127.1598,1
3880,37.3703,128.3931,1
3881,37.3827,128.6719,1
3882,20.0309,-100.0,1
3883,20.0296,73.7156,1
3884,37.394,126.7261,1
3885,19.9569,-88.0,1
3886,37.4246,127.2575,1
3887,37.4011,-77.0,1
3888,37.402,-86.0,1
3889,37.4027,126.7087,1
3890,19.8211,-90.0,1
3891,19.8026,-104.0,1
3892,37.4056,126.9665,1
3893,19.7992,-99.0,1
3894,37.7662,127.3732,1
3895,37.7735,126.7031,1
3896,19.3519,-99.0,1
3897,39.8682,-86.0,1
3898,39.7436,-8.0,1
3899,39.746,-75.0,1
3900,39.7683,-105.0,1
3901,39.7821,-86.0,1
3902,39.7886,-85.0,1
3903,39.8007,-76.0,1
3904,39.807,-82.0,1
3905,39.9058,32.8191,1
3906,39.7167,140.1167,1
3907,39.9074,-75.0,1
3908,39.9108,-105.0,1
3909,39.9115,32.858,1
3910,18.5435,-72.0,1
3911,39.9167,-8.0,1
3912,39.926,-75.0,1
3913,39.9274,-82.0,1
3914,18.6016,-98.0,1
3915,39.6844,106.8158,1
3916,39.9474,-75.0,1
3917,39.4785,-74.0,1
3918,39.2904,-76.0,1
3919,39.3093,-76.0,1
3920,39.3265,-76.0,1
3921,39.3716,-76.0,1
3922,39.446,-75.0,1
3923,18.6032,73.7626,1
3924,39.4698,0.0,1
3925,39.4803,-8.0,1
3926,39.6333,118.1833,1
3927,39.4812,-76.0,1
3928,39.5,0.0,1
3929,39.5051,-76.0,1
3930,39.5097,116.6947,1
3931,39.5296,-107.0,1
3932,39.563,-95.0,1
3933,39.6012,-104.0,1
3934,39.9404,-76.0,1
3935,39.9487,-75.0,1
3936,39.2804,-81.0,1
3937,40.4482,-122.0,1
3938,40.2987,-83.0,1
3939,40.3139,36.5544,1
3940,40.3535,-74.0,1
3941,18.3419,-64.0,1
3942,18.1042,-94.0,1
3943,40.4418,-75.0,1
3944,40.4477,-79.0,1
3945,40.4554,-3.0,1
3946,40.2796,-75.0,1
3947,40.4568,-74.0,1
3948,40.4598,-79.0,1
3949,40.4776,-74.0,1
3950,40.482,-3.0,1
3951,40.4837,-79.0,1
3952,40.4842,-88.0,1
3953,40.4929,-3.0,1
3954,18.3454,-99.0,1
3955,40.272,-81.0,1
3956,39.9513,-75.0,1
3957,40.0758,20.1389,1
3958,39.9537,-74.0,1
3959,39.9618,18.3112,1
3960,39.9743,-75.0,1
3961,39.9784,-86.0,1
3962,39.9821,32.8246,1
3963,39.9857,0.0,1
3964,40.0368,32.5993,1
3965,40.0893,-75.0,1
3966,40.2597,-76.0,1
3967,18.5131,73.7825,1
3968,40.1207,-75.0,1
3969,40.144,-75.0,1
3970,18.5,-70.0,1
3971,18.4993,98.3649,1
3972,18.4917,-69.0,1
3973,40.2151,-75.0,1
3974,39.2851,-84.0,1
3975,39.2721,-76.0,1
3976,19.3321,-99.0,1
3977,38.116,13.3178,1
3978,38.0062,23.7837,1
3979,38.0251,12.5484,1
3980,19.25,-103.0,1
3981,38.0513,-84.0,1
3982,38.0754,128.4827,1
3983,38.0864,-92.0,1
3984,38.1105,15.6613,1
3985,38.2201,15.2402,1
3986,37.985,-103.0,1
3987,38.2306,-85.0,1
3988,38.2494,-122.0,1
3989,38.2507,-122.0,1
3990,38.2528,140.3314,1
3991,38.3089,-85.0,1
3992,38.3229,26.764,1
3993,38.3452,0.0,1
3994,38.0045,-85.0,1
3995,19.2629,-103.0,1
3996,19.181,-96.0,1
3997,19.3008,-99.0,1
3998,37.7786,-122.0,1
3999,37.7799,-121.0,1
4000,37.7809,-90.0,1
4001,37.7864,-122.0,1
4002,37.8025,127.0935,1
4003,19.311,-99.0,1
4004,37.8199,127.0932,1
4005,19.294,-99.0,1
4006,37.9504,-122.0,1
4007,37.8737,127.7721,1
4008,37.8795,127.735,1
4009,37.8811,-4.0,1
4010,37.8834,127.7338,1
4011,37.8903,127.7535,1
4012,37.8991,127.6926,1
4013,19.2703,-98.0,1
4014,38.3791,-4.0,1
4015,19.0832,72.8748,1
4016,39.2571,-8.0,1
4017,18.8508,-97.0,1
4018,38.8916,-121.0,1
4019,18.9439,-99.0,1
4020,38.9318,-77.0,1
4021,38.9381,-77.0,1
4022,38.9394,-9.0,1
4023,38.9575,-94.0,1
4024,38.9687,-77.0,1
4025,38.9996,-76.0,1
4026,38.8814,-94.0,1
4027,39.0095,-98.0,1
4028,18.8106,-98.0,1
4029,18.7993,110.3841,1
4030,18.7793,105.646,1
4031,39.111,-84.0,1
4032,39.1419,-77.0,1
4033,18.6466,-97.0,1
4034,38.8825,16.6009,1
4035,18.95,72.8167,1
4036,38.4326,-82.0,1
4037,19.0479,-98.0,1
4038,19.0737,-98.0,1
4039,38.4778,0.0,1
4040,38.4905,-78.0,1
4041,38.4946,43.3832,1
4042,38.4953,27.6997,1
4043,38.577,-90.0,1
4044,38.5816,-121.0,1
4045,38.7067,-8.0,1
4046,38.8511,115.4903,1
4047,19.0339,72.8463,1
4048,38.7628,-93.0,1
4049,38.767,-9.0,1
4050,18.9554,-99.0,1
4051,38.8276,-91.0,1
4052,38.8339,-104.0,1
4053,38.8404,-77.0,1
4054,41.7814,-87.0,1
